classe,page,de,en
9,165,sehr unordentlich,in a mess
9,165,was man tun und lassen sollte,dos and don’ts
9,166,Ausbildung,training
9,166,Einkaufsliste,shopping list
9,166,"Einkäufe erledigen, einkaufen gehen",do the shopping
9,166,Essen zum Mitnehmen,takeaway
9,166,"Fähigkeit, Fertigkeit",skill
9,166,Pasta; Nudeln,pasta
9,166,Schwäche,weakness
9,166,Staubsauger,vacuum cleaner
9,166,"Stärke, Kraft",strength
9,166,Tomatensauce,tomato sauce
9,166,Waschmaschine,washing machine
9,166,bügeln,iron
9,166,"höhere Schule, Fach(hoch)schule",college
9,166,nan,ChatGPT fragen
9,166,unabhängig (von),independent (of/from)
9,166,verantwortlich (für); verantwortungsbewusst,responsible (for)
9,167,(be)nennen,name
9,167,(selbst)sicher; zuversichtlich,confident
9,167,"Anzeige, Inserat, Annonce",ad (= advertisement)
9,167,Arbeitszeiten,(working) hours (pl)
9,167,"Bezahlung, Lohn",pay
9,167,Dokument,document
9,167,"Helferin, Assistent/in",assistant
9,167,"Kommunikation, Verständigung",communication
9,167,Lebenslauf,CV (= curriculum vitae) (BE)
9,167,"Lehrling, Auszubildender",apprentice
9,167,Verkäufer/in,sales assistant
9,167,"Versorgung, Betreuung",care
9,167,"das Vereinigte Königreich (England, Schottland, Wales und Nordirland)",the UK (= the United Kingdom)
9,167,dynamisch,dynamic
9,167,entweder … oder …,either … or …
9,167,nan,ChatGPT fragen
9,167,organisieren,organize
9,167,"persönliche Beschreibung, Selbstbeschreibung",personal statement
9,167,pünktlich,punctual
9,167,"qualifiziert; ausgebildet, mit Abschluss",qualified
9,167,sich bewerben (um),apply (for)
9,167,"zuverlässig, verlässlich",reliable
9,167,übersetzen,translate
9,168,(Schul-)Bildung,education
9,168,(jn.) an-lügen,(to) lie (to sb.)
9,168,Abteilung,department
9,168,"Anschreiben, Begleitschreiben, Motivationsschreiben",cover letter
9,168,"Bewerbungsformular, Antragsformular",application form
9,168,Interesse,interest
9,168,Kandidat/in,candidate
9,168,Kasse,cash desk
9,168,Kaufhaus,department store
9,168,Lüge,lie
9,168,Praktikum/Praktika; Arbeitserfahrung(en),work experience
9,168,"Referenz, Empfehlung; jd., der eine Referenz erteilt",reference
9,168,Regal,shelf (pl shelves)
9,168,"Schlüsselqualifikationen, Schlüsselkompetenzen",key skills (pl)
9,168,Schulfach,(school) subject
9,168,Sehr geehrte Damen und Herren,Dear Sir/Madam
9,168,Tankstelle,petrol station
9,168,"anfügen, anhängen (an eine E-Mail)",attach
9,168,ein Wort nachschlagen (im Wörterbuch),look up a word
9,168,"geeignet, passend",suitable
9,168,nan,ChatGPT fragen
9,168,"zur Verfügung stehen, Zeit haben",be available
9,169,(nach) unten (die Treppe hinunter),downstairs
9,169,Bluse,blouse
9,169,Kreditkarte,credit card
9,169,Lippenstift,lipstick
9,169,Rechte,rights (pl)
9,169,Wahrheit,truth
9,169,"handeln, sich verhalten; so tun, als ob",act
9,169,"heute Abend, heute Nacht",tonight
9,169,liegen,"lie, lay, lain"
9,169,nan,ChatGPT fragen
9,169,reagieren (auf),react (to)
9,169,sich die Haare zusammenbinden,pull back one’s hair
9,169,spazieren gehen,go for a walk
9,169,studieren; lernen,study
9,169,unehrlich,dishonest
9,170,(an)bieten,(to) offer
9,170,"Arbeitnehmer/in, Angestellte/r",employee
9,170,Generation,generation
9,170,Kritik (an),criticism (of)
9,170,Medien,media (pl)
9,170,Projekt,project
9,170,Vorlieben und Abneigungen,likes and dislikes (pl)
9,170,Vorstellungsgespräch,job interview
9,170,an etwas arbeiten,work on sth.
9,170,begrüßen,greet
9,170,das Pro und Kontra; das Für und Wider,the pros and cons (pl)
9,170,durchschnittlich; Durchschnitt,average
9,170,"froh, erfreut, zufrieden",pleased
9,170,"mindestens, wenigstens",at least
9,170,nan,ChatGPT fragen
9,170,"sicherstellen, dass …; darauf achten, dass …; dafür sorgen, dass …",make sure that …
9,170,"süchtig (nach), abhängig (von)",addicted (to)
9,170,teilen; austauschen,share
9,170,verbinden (mit),connect (to)
9,170,"zur selben Zeit, gleichzeitig",at the same time
9,171,(An-)Gewohnheit,habit
9,171,Argument; Streit,argument
9,171,Kopf,head
9,171,Künstler/in,artist
9,171,Schluss(folgerung),conclusion
9,171,Selbstporträt,self-portrait
9,171,Zahn,"tooth, pl teeth"
9,171,allgemein,general
9,171,arrogant,arrogant
9,171,auf jeden Fall; ganz bestimmt,definitely
9,171,auf jn. zielen (jn. als Zielgruppe haben/wählen); jn. ins Visier nehmen,target sb.
9,171,bis (zu),up to
9,171,deprimierend,depressing
9,171,digital,digital
9,171,hassen,hate
9,171,nan,ChatGPT fragen
9,171,posten (im Internet veröffentlichen),post
9,171,sich wohlfühlen (bei/mit),be/feel comfortable (with)
9,171,wenige,few
9,172,(kleinere) Seitenstraße (weitab von der Hauptstraße),backstreet
9,172,"Gasse, Weg (oft als Teil von Straßennamen)",lane
9,172,Gegenteil,opposite
9,172,Leder,leather
9,172,Produkt,product
9,172,Virus,"virus, pl viruses"
9,172,Werbestrategie,advertising strategy
9,172,auf (… hinauf),onto
9,172,beeinflussen,influence
9,172,eine/r von drei(en),one in three
9,172,entkommen (vor/aus); fliehen (vor),escape (from)
9,172,nan,ChatGPT fragen
9,172,"seltsam, merkwürdig",strange
9,172,"tragen; befördern, transportieren",carry
9,172,virtueller Kampf,virtual combat
9,172,wiederholen,repeat
9,172,Überschrift,heading
9,173,(die) Leiter,ladder
9,173,(jn. an-)grinsen,grin (at sb.)
9,173,Dach,roof
9,173,Erzähler/in,narrator
9,173,"Etage, Stockwerk",floor
9,173,Metall,metal
9,173,Zwillinge,twins (pl)
9,173,bis,till
9,173,essen: ich habe gegessen,eat: I’ve eaten
9,173,fallen; fallen lassen,drop
9,173,halten,"hold, held, held"
9,173,"hart, zäh, robust",tough
9,173,jn. in Ruhe lassen,leave sb. alone
9,173,nan,ChatGPT fragen
9,173,realistisch,realistic
9,173,sich heranschleichen (an jn.),"creep up (on sb.), crept, crept"
9,173,sich umdrehen,turn around
9,173,"stattfinden, gezeigt werden (Kino, Theater)",be on
9,173,… ist gefährlich. / … ist (gar) nicht gut.,… is bad news.
9,174,(bei einer Party) ungebeten erscheinen,gatecrash (a party)
9,174,(frei)halten,"keep, kept, kept"
9,174,Fehler,mistake
9,174,"Fehler, Schuld",fault
9,174,Größe,size
9,174,Platz (in der Stadt),square
9,174,beängstigend,frightening
9,174,etwas anprobieren (Kleidung),try sth. on
9,174,etwas verbieten,ban sth.
9,174,"formell, feierlich (Kleidung)",formal
9,174,gutes Argument,good point
9,174,mittel(groß),medium
9,174,nan,ChatGPT fragen
9,174,schockierend,shocking
9,174,spät in der Nacht noch aktiv sein,vamping
9,174,"vereist, eisig",icy
9,174,verschwinden,disappear
9,175,Treppe; (Treppen-)Stufen,stairs (pl)
9,175,"Umkleide(kabine), Anprobe",changing room
9,175,nan,ChatGPT fragen
